usuario_id,anio_nacimiento,ciudad,ingreso_estimado,fecha_alta,dias_desde_ultimo_pedido,gasto_restaurantes,gasto_mercados,gasto_bebidas,gasto_farmacia,gasto_kioscos,gasto_premium,pedidos_con_descuento,pedidos_app,pedidos_web,pedidos_local,visitas_app_mes,cupon_hot_sale,cupon_dia_del_amigo,cupon_cyber_monday,cupon_navidad,cupon_finde_largo,reclamo,respuesta_ultima_campania
6728,1985,CABA,727575.0,2024-08-27,86,16000,17000,3000,6000,0,6000,2,0,1,3,9,0,0,0,0,0,0,0
10466,1965,CABA,1109825.0,2025-08-22,84,24000,20000,2000,2000,2000,10000,2,0,1,4,4,0,0,0,0,0,0,0
3007,1966,CABA,943950.0,2024-10-04,18,27000,10000,0,0,2000,1000,2,0,1,3,8,0,0,0,0,0,0,0
9697,1951,CABA,1344750.0,2026-03-06,10,335000,127000,5000,28000,42000,5000,3,2,7,8,6,0,0,0,0,0,0,0
8605,1964,GBA,1172750.0,2026-03-23,32,48000,14000,0,0,0,6000,2,0,2,3,6,0,0,0,0,0,0,0
3112,1977,Córdoba,567525.0,2025-09-05,38,2000,9000,4000,0,4000,5000,1,0,1,3,5,0,0,0,0,0,0,0
9668,1971,CABA,469825.0,2025-01-12,35,4000,20000,17000,0,16000,20000,3,0,2,4,8,0,0,0,0,0,0,0
6183,1962,Córdoba,1466150.0,2025-06-10,27,62000,44000,5000,6000,1000,22000,1,1,2,4,4,0,0,0,0,0,0,0
1826,1970,CABA,2120875.0,2026-06-16,28,189000,379000,189000,111000,104000,218000,1,4,4,6,1,0,0,0,0,0,0,1
1041,1973,GBA,1210800.0,2024-10-18,11,322000,50000,3000,4000,3000,42000,5,1,7,6,8,0,0,0,0,0,0,1
4669,1981,Rosario,612000.0,2025-02-11,78,4000,9000,25000,28000,19000,17000,3,0,3,4,7,0,0,0,0,0,0,0
8545,1954,CABA,2142075.0,2026-03-21,13,1296000,311000,69000,45000,17000,51000,1,4,2,10,1,1,1,0,1,1,0,1
8619,1957,CABA,549850.0,2024-12-24,19,9000,6000,1000,3000,0,3000,1,0,0,3,5,0,0,0,0,0,0,0
5868,1980,CABA,477675.0,2025-08-22,61,2000,9000,5000,10000,4000,16000,2,0,1,3,7,0,0,0,0,0,0,0
10479,1975,GBA,1915450.0,2024-12-07,7,749000,294000,160000,121000,40000,147000,1,2,3,5,1,0,0,0,0,0,0,0
5899,1950,GBA,141200.0,2026-03-13,17,28000,6000,1000,1000,0,13000,1,0,1,0,20,0,0,1,0,0,0,0
5682,1953,GBA,1602700.0,2025-03-23,33,948000,86000,21000,13000,10000,21000,4,9,6,11,5,0,0,0,0,0,0,0
5299,1970,GBA,1727100.0,2025-11-19,24,1181000,199000,30000,39000,107000,30000,2,3,7,13,8,0,0,0,0,0,0,0
2379,1953,CABA,1731675.0,2024-09-22,27,778000,499000,73000,95000,44000,146000,2,4,3,5,7,0,0,0,0,0,0,1
9597,1969,CABA,1836200.0,2026-02-10,16,236000,189000,41000,23000,106000,130000,1,2,7,9,4,0,0,0,0,0,0,0
10380,1972,Córdoba,944675.0,2025-09-20,93,40000,40000,3000,4000,1000,18000,1,0,3,3,8,0,0,0,0,0,0,0
1052,1969,CABA,1419900.0,2025-02-16,8,656000,161000,47000,62000,38000,37000,3,9,8,7,7,0,0,0,0,0,0,0
9974,1974,CABA,765775.0,2025-07-12,7,15000,20000,5000,4000,6000,20000,1,1,3,2,7,0,0,0,0,0,0,0
10591,1969,CABA,1090950.0,2024-08-06,6,63000,83000,19000,7000,10000,19000,2,1,4,4,7,0,0,0,0,0,0,0
10352,1963,CABA,855325.0,2024-09-07,63,50000,28000,3000,6000,4000,26000,3,1,3,2,9,0,0,0,0,0,0,1
7458,1956,Córdoba,873525.0,2025-03-06,24,39000,25000,3000,4000,2000,24000,2,0,3,3,8,0,0,0,0,0,0,0
2106,1974,Rosario,503250.0,2026-03-17,25,0,3000,6000,7000,6000,12000,1,0,1,3,8,0,0,0,0,0,0,0
9481,1976,CABA,428700.0,2026-01-28,9,9000,11000,10000,13000,9000,16000,4,1,3,3,8,0,0,0,0,0,0,0
4887,1976,GBA,1385300.0,2025-11-22,96,10000,28000,1000,11000,5000,8000,1,0,2,3,5,0,0,0,0,0,0,0
9370,1945,GBA,1646150.0,2025-05-17,26,562000,276000,40000,80000,81000,81000,1,3,6,6,4,0,0,0,0,0,0,0
10104,1974,CABA,839750.0,2025-11-03,6,4000,2000,0,0,0,2000,1,0,1,2,7,0,0,0,0,0,0,0
3037,1983,GBA,1253750.0,2025-06-20,30,135000,92000,61000,65000,46000,11000,2,2,5,7,5,0,0,0,0,0,0,0
10839,1976,CABA,907075.0,2026-04-14,96,6000,5000,0,8000,5000,5000,2,0,1,3,4,0,0,0,0,0,0,0
9930,1944,GBA,2067900.0,2025-11-05,18,606000,228000,148000,15000,148000,22000,1,8,6,13,2,0,0,0,0,0,0,0
1456,1979,CABA,1511850.0,2025-04-01,14,265000,303000,9000,234000,199000,170000,7,2,10,12,7,0,0,0,0,0,0,0
1518,1965,Córdoba,1567350.0,2025-06-17,28,379000,157000,91000,25000,6000,91000,5,3,9,7,7,0,0,0,0,0,0,0
3136,1962,Córdoba,1485800.0,2025-04-13,5,317000,265000,19000,25000,25000,12000,3,3,5,11,5,0,0,0,0,0,0,0
238,1967,Rosario,1682725.0,2025-01-23,22,515000,181000,95000,149000,47000,95000,15,6,9,9,7,0,0,0,0,0,0,0
8690,1962,CABA,2152775.0,2025-04-19,13,399000,756000,40000,36000,28000,126000,1,7,5,10,2,0,0,0,0,0,0,0
6768,1962,CABA,946475.0,2025-01-12,71,22000,8000,1000,2000,1000,2000,2,0,1,3,8,0,0,0,0,0,0,0
10790,1985,GBA,454225.0,2025-02-19,27,9000,5000,0,0,0,7000,1,0,1,2,8,0,0,0,0,0,0,0
4656,1990,Rosario,1281250.0,2025-03-30,16,342000,230000,32000,34000,32000,40000,5,5,10,4,9,0,0,1,0,0,0,0
10573,1953,CABA,1563775.0,2025-11-18,1,125000,98000,21000,134000,16000,27000,1,7,6,4,3,0,0,1,0,0,0,0
9260,1945,GBA,1758900.0,2024-11-05,21,1349000,249000,16000,43000,16000,33000,2,6,10,9,6,0,0,0,0,0,0,0
6912,1967,GBA,1581150.0,2025-08-20,28,593000,91000,22000,29000,30000,7000,1,3,6,12,4,0,0,0,0,0,0,0
4252,1965,CABA,1109375.0,2026-03-23,34,213000,28000,7000,7000,5000,41000,1,1,4,6,5,0,0,0,0,0,0,0
3517,1952,CABA,1022175.0,2025-05-06,86,50000,44000,10000,10000,4000,43000,3,1,3,3,9,0,0,0,0,0,0,1
3717,1959,CABA,1529500.0,2026-04-23,23,403000,29000,24000,6000,24000,218000,2,5,5,6,3,0,0,1,0,0,0,0
8015,1962,GBA,2142400.0,2025-05-03,7,714000,395000,0,116000,76000,12000,1,6,4,9,1,0,0,0,0,0,0,1
6177,1985,GBA,836350.0,2025-05-08,68,76000,56000,1000,3000,10000,23000,2,0,4,4,8,0,0,0,0,0,0,0
9739,1963,CABA,859425.0,2025-01-19,36,62000,22000,1000,3000,0,26000,2,2,2,2,7,0,0,0,0,0,0,0
2162,1976,CABA,1423475.0,2025-09-18,6,256000,103000,29000,90000,34000,49000,2,3,3,10,3,0,0,0,0,0,0,0
1880,1959,GBA,1338425.0,2026-01-30,82,81000,6000,0,0,0,6000,2,1,2,3,5,0,0,0,0,0,0,0
5954,1972,Córdoba,1065450.0,2025-10-09,28,76000,74000,5000,13000,14000,10000,2,0,5,4,8,0,0,0,0,0,0,0
10394,1984,CABA,2250000.0,2025-12-23,25,675000,133000,192000,94000,144000,241000,1,8,4,5,1,1,0,1,0,1,0,0
4369,1957,Córdoba,1637175.0,2026-01-10,16,240000,500000,0,199000,67000,163000,3,5,3,6,2,0,0,0,0,0,0,0
115,1966,Córdoba,1086400.0,2025-03-26,83,275000,68000,7000,25000,11000,7000,3,1,5,8,5,0,0,0,0,0,0,0
5253,1956,Córdoba,1365075.0,2025-07-09,84,145000,46000,2000,17000,13000,4000,6,2,4,4,7,0,0,0,0,0,0,0
2072,1969,GBA,1334350.0,2024-08-16,33,896000,101000,10000,13000,10000,34000,6,2,4,9,9,0,0,1,0,0,0,1
8687,1978,CABA,1329300.0,2025-05-06,6,121000,90000,20000,68000,62000,125000,3,3,2,8,3,0,0,0,0,0,0,0
1030,1965,GBA,1015925.0,2025-07-17,99,22000,13000,0,0,0,3000,2,0,1,3,7,0,0,0,0,0,0,0
6445,1967,CABA,1670625.0,2025-07-14,15,243000,405000,40000,29000,101000,40000,1,5,4,6,2,0,0,0,0,0,0,0
5966,1974,GBA,1130175.0,2024-11-10,67,203000,10000,0,0,0,2000,5,1,3,6,6,0,0,0,1,0,0,0
7699,1969,CABA,1014750.0,2025-10-02,80,154000,50000,11000,6000,0,37000,5,4,3,3,6,0,0,1,0,0,0,0
10542,1968,GBA,919450.0,2024-08-05,57,29000,34000,4000,2000,4000,4000,3,0,3,3,9,0,0,0,0,0,0,0
4472,1970,GBA,892050.0,2026-06-27,80,23000,8000,2000,6000,0,18000,1,1,1,3,2,0,0,0,0,0,0,0
2426,1964,GBA,1970625.0,2024-09-14,25,483000,114000,37000,169000,74000,18000,1,10,5,13,3,0,0,0,0,0,0,1
10473,1956,GBA,1950700.0,2024-09-10,13,158000,288000,0,25000,19000,38000,1,4,6,9,7,0,0,0,1,1,0,1
1173,1947,Córdoba,1940800.0,2025-03-10,18,1200000,758000,42000,0,105000,147000,1,2,4,6,2,0,0,0,1,1,0,1
7990,1947,CABA,686725.0,2024-08-02,82,9000,2000,2000,3000,1000,0,1,0,0,3,6,0,0,0,0,0,0,0
3202,1987,GBA,1289075.0,2024-10-01,13,1166000,48000,0,0,0,36000,1,4,4,10,8,0,0,0,1,1,0,0
1031,1989,Rosario,2142750.0,2025-05-05,28,600000,350000,30000,29000,20000,33000,1,9,6,10,2,0,0,0,0,1,0,0
10092,1954,CABA,1751100.0,2025-02-18,22,1073000,250000,14000,153000,0,14000,4,10,7,5,5,0,0,0,0,0,0,0
9723,1960,CABA,1692900.0,2025-01-10,13,530000,217000,9000,62000,142000,56000,4,4,7,13,5,0,0,0,1,0,0,0
2939,1970,Córdoba,1985475.0,2026-06-22,22,751000,687000,15000,20000,127000,31000,1,6,4,4,2,0,0,0,0,0,0,0
6289,1951,Córdoba,1484625.0,2025-04-28,5,135000,10000,4000,0,0,36000,2,1,3,4,5,0,0,0,0,0,0,0
6182,1984,CABA,666150.0,2026-02-10,73,11000,20000,3000,10000,4000,5000,2,0,2,4,6,0,0,0,0,0,0,0
9958,1972,CABA,1642125.0,2026-03-29,29,642000,49000,7000,0,14000,57000,1,2,9,9,5,0,0,0,0,0,0,0
67,1972,Córdoba,1160575.0,2025-09-18,7,68000,16000,0,0,0,8000,3,0,2,4,7,0,0,0,0,0,0,0
6142,1943,Córdoba,1626825.0,2025-08-20,3,629000,177000,0,69000,17000,8000,1,3,5,5,2,0,0,0,0,0,1,0
5987,1989,Rosario,260100.0,2026-05-04,98,2000,11000,6000,10000,2000,12000,2,0,1,4,5,0,0,0,0,0,0,0
3445,1956,CABA,1517850.0,2025-01-17,2,216000,224000,92000,101000,162000,162000,2,4,7,10,5,0,0,0,0,0,0,1
1225,1963,CABA,2003100.0,2026-06-26,8,483000,398000,84000,205000,84000,241000,1,7,3,8,1,0,0,1,0,0,0,0
3478,1971,GBA,1514625.0,2025-06-24,3,267000,309000,42000,55000,42000,21000,10,4,7,9,5,0,0,0,0,0,0,1
4073,1954,Rosario,1589100.0,2026-01-29,19,769000,252000,34000,15000,80000,65000,1,10,10,7,6,0,0,1,0,0,0,1
961,1972,CABA,1867900.0,2025-09-12,11,133000,421000,195000,13000,27000,71000,2,3,7,5,4,0,0,0,0,0,0,0
22,1976,CABA,1157750.0,2024-12-03,19,185000,88000,5000,15000,2000,14000,2,1,6,5,8,0,0,0,0,0,0,0
263,1945,GBA,1139400.0,2026-05-28,32,56000,29000,14000,2000,19000,25000,1,1,3,3,8,0,0,0,0,0,0,1
6864,1989,Córdoba,274475.0,2026-05-22,32,8000,10000,2000,2000,4000,4000,2,0,3,3,5,0,0,0,0,0,0,0
10364,1959,CABA,582375.0,2025-07-13,58,0,1000,12000,2000,0,5000,1,0,1,2,8,0,0,0,0,0,0,0
10270,1981,Rosario,888075.0,2025-10-03,58,11000,22000,5000,12000,5000,11000,2,0,3,3,7,0,0,0,0,0,0,0
1245,1966,CABA,1595250.0,2024-11-11,9,977000,253000,12000,16000,12000,101000,4,3,4,12,8,0,0,0,1,0,0,0
5896,1987,Córdoba,1834875.0,2026-03-18,8,272000,80000,7000,20000,7000,11000,1,4,4,6,2,0,0,0,0,0,0,0
10640,1974,CABA,1109800.0,2025-09-05,58,87000,71000,12000,7000,5000,29000,5,1,4,4,7,0,0,0,0,0,0,0
1458,1982,Córdoba,526475.0,2026-01-07,80,8000,19000,3000,3000,3000,8000,3,0,3,3,6,0,0,0,0,0,0,0
849,1953,Córdoba,1403225.0,2025-06-20,23,320000,133000,72000,39000,48000,48000,4,2,6,10,4,0,0,0,0,0,0,0
4136,1992,Rosario,187500.0,2024-12-03,31,10000,18000,26000,8000,17000,40000,4,2,3,2,9,0,0,0,0,0,0,0
3102,1981,Rosario,485350.0,2025-10-16,57,2000,12000,5000,3000,3000,7000,1,0,1,3,8,0,0,0,0,0,0,0
1503,1976,GBA,4059925.0,2025-06-03,84,85000,16000,1000,2000,1000,2000,0,0,0,1,1,0,0,0,0,0,0,0
944,1962,CABA,1404525.0,2025-01-08,22,121000,69000,44000,8000,103000,48000,1,2,4,7,4,0,0,0,0,0,0,0
2740,1958,GBA,835950.0,2025-09-22,58,62000,16000,2000,3000,1000,6000,4,1,2,4,5,0,0,0,0,0,0,0
8135,1986,Córdoba,679025.0,2025-10-28,73,7000,23000,0,7000,4000,11000,1,0,1,3,7,0,0,0,0,0,0,0
3266,1964,CABA,1063075.0,2026-04-23,19,14000,11000,26000,3000,36000,35000,1,1,1,4,2,0,0,0,0,0,0,0
5872,1951,CABA,1517225.0,2025-06-01,16,240000,216000,6000,63000,90000,24000,4,4,4,10,3,0,0,0,0,0,0,0
9707,1969,GBA,1380300.0,2024-11-23,24,1103000,45000,0,0,0,34000,3,2,4,11,8,0,1,0,1,0,0,0
271,1969,CABA,1014750.0,2025-10-02,87,154000,50000,11000,6000,0,37000,5,4,3,3,6,0,0,1,0,0,0,0
1834,1978,Córdoba,888600.0,2026-03-08,70,30000,23000,1000,4000,5000,4000,1,0,2,3,7,0,0,0,0,0,0,0
8985,1964,Rosario,1707900.0,2024-11-04,10,806000,161000,11000,120000,80000,33000,5,7,10,10,6,0,0,0,0,0,0,0
5961,1978,CABA,1067325.0,2026-06-07,79,8000,20000,3000,6000,4000,16000,1,0,1,3,5,0,0,0,0,0,0,0
8700,1986,Rosario,372650.0,2024-12-22,8,7000,14000,16000,7000,7000,15000,3,1,2,3,7,0,0,0,0,0,0,0
3129,1983,CABA,752400.0,2026-05-22,74,5000,11000,5000,12000,3000,9000,1,0,2,3,6,0,0,0,0,0,0,0
5642,1979,Córdoba,1562475.0,2025-12-09,97,140000,61000,13000,0,4000,4000,2,1,3,6,4,0,0,0,0,0,0,0
460,1972,GBA,1998250.0,2024-08-08,26,792000,740000,51000,67000,86000,17000,1,5,3,8,2,0,0,0,0,0,0,0
1146,1949,Córdoba,1247800.0,2024-09-07,24,520000,223000,49000,32000,8000,42000,4,5,10,7,8,0,0,1,0,0,0,1
10203,1990,CABA,652375.0,2025-06-30,71,11000,9000,1000,3000,7000,11000,1,0,1,3,7,0,0,0,0,0,0,0
10581,1977,CABA,1028100.0,2024-10-31,27,281000,84000,0,15000,7000,119000,7,3,7,4,8,0,0,0,0,0,0,0
8523,1968,CABA,483225.0,2025-12-14,13,24000,16000,2000,12000,1000,5000,3,0,4,3,8,0,0,0,0,0,0,0
8755,1946,Córdoba,1716425.0,2025-02-20,27,482000,471000,68000,119000,34000,22000,1,5,3,9,7,0,0,0,0,0,0,0
5429,1948,GBA,1139475.0,2025-08-20,69,145000,33000,1000,2000,1000,1000,1,1,4,4,6,0,0,0,0,0,0,0
4855,1974,GBA,758775.0,2025-06-06,29,14000,24000,3000,3000,0,2000,1,0,3,2,9,0,0,0,0,0,0,1
10513,1992,CABA,1580175.0,2025-01-20,4,438000,565000,169000,91000,169000,70000,1,3,2,6,7,1,0,0,0,0,0,0
2544,1951,Córdoba,1438250.0,2025-10-12,94,50000,27000,7000,6000,1000,1000,1,1,1,4,1,0,0,0,0,0,0,0
5341,1962,Rosario,2049375.0,2025-01-05,27,983000,184000,138000,180000,76000,27000,1,3,6,4,7,0,0,0,0,1,0,0
2253,1990,CABA,473225.0,2025-02-16,83,32000,8000,4000,23000,0,18000,1,0,1,4,6,0,0,0,0,0,0,0
5012,1989,CABA,717275.0,2025-07-04,9,5000,13000,0,8000,4000,4000,1,0,1,3,8,0,0,0,0,0,0,0
2258,1986,CABA,822000.0,2024-12-04,92,8000,15000,6000,7000,4000,2000,1,0,1,3,8,0,0,0,0,0,0,0
6583,1955,Rosario,1815875.0,2025-06-03,25,390000,323000,35000,104000,22000,107000,1,8,6,6,3,1,0,0,0,0,0,0
10906,1948,GBA,1167025.0,2025-10-08,28,269000,69000,19000,15000,15000,38000,2,6,4,4,5,0,0,0,0,0,0,0
4790,1958,CABA,1995075.0,2026-06-02,19,574000,216000,16000,21000,8000,33000,1,3,4,5,1,0,0,0,0,0,0,0
10258,1965,Córdoba,894775.0,2025-05-06,28,27000,5000,0,0,0,3000,2,0,1,3,8,0,0,0,0,0,0,0
569,1991,CABA,2256825.0,2025-12-14,5,704000,853000,74000,120000,129000,111000,1,6,5,7,2,1,0,0,1,1,0,1
2230,1970,GBA,590650.0,2026-05-24,96,27000,14000,0,0,2000,0,3,1,3,3,5,0,0,0,0,0,0,0
5547,1982,GBA,2104225.0,2025-08-07,33,1478000,403000,19000,0,19000,0,1,6,7,6,3,0,0,0,1,1,0,1
4198,1965,CABA,741800.0,2025-03-12,55,9000,3000,4000,0,1000,8000,1,0,0,3,6,0,0,0,0,0,0,0
10981,1988,CABA,2105475.0,2026-02-02,8,434000,400000,137000,45000,137000,45000,1,4,3,10,1,0,0,0,0,0,0,0
7106,1943,GBA,1896625.0,2026-03-31,3,483000,591000,0,156000,0,12000,1,5,3,10,1,0,0,0,0,0,0,0
380,1954,CABA,1612425.0,2024-09-10,29,1170000,320000,32000,42000,48000,192000,5,4,11,9,8,0,0,1,0,0,0,1
7342,1961,Rosario,1479600.0,2024-09-09,22,341000,113000,151000,259000,142000,66000,3,6,6,12,5,0,0,0,0,0,0,0
3584,1955,GBA,1241675.0,2024-08-20,30,1181000,120000,13000,17000,26000,39000,2,10,5,5,8,0,0,1,0,0,0,1
10144,1976,CABA,1284225.0,2024-10-25,16,297000,79000,11000,0,7000,182000,2,2,8,4,8,0,0,0,0,0,0,0
3412,1951,Córdoba,1684525.0,2025-01-15,33,815000,53000,0,11000,8000,70000,4,2,2,9,7,0,0,0,1,0,0,0
3595,1963,CABA,1930650.0,2026-02-28,6,631000,239000,76000,128000,43000,21000,2,8,6,12,3,0,0,0,0,0,0,0
9799,1968,GBA,2091600.0,2025-05-08,31,866000,151000,21000,28000,21000,86000,3,2,2,12,5,0,0,0,0,0,0,0
6515,1977,CABA,994275.0,2025-12-06,91,6000,18000,8000,2000,2000,14000,1,0,2,3,4,0,0,0,0,0,0,0
6340,1985,CABA,748450.0,2025-10-27,22,3000,7000,2000,0,3000,11000,2,0,1,3,6,0,0,0,0,0,0,0
3104,1961,CABA,2058300.0,2024-09-17,26,830000,968000,79000,51000,59000,19000,1,3,5,12,2,0,0,0,0,1,0,1
1077,1974,CABA,1417875.0,2024-12-05,17,258000,239000,172000,237000,105000,9000,1,3,7,4,4,0,0,0,0,0,0,0
1928,1973,CABA,795350.0,2025-02-09,18,35000,20000,1000,4000,3000,20000,2,0,2,3,9,0,0,1,0,0,0,0
4310,1944,CABA,2014725.0,2026-01-22,26,507000,520000,40000,242000,93000,26000,1,10,5,5,1,1,0,0,0,0,0,1
11091,1953,CABA,864675.0,2026-05-16,99,7000,9000,0,2000,2000,2000,2,0,1,3,4,0,0,0,0,0,0,0
3696,1965,CABA,765750.0,2026-01-27,34,27000,12000,0,2000,1000,10000,2,0,2,3,7,0,0,0,0,0,0,0
5080,1993,CABA,1762875.0,2025-10-21,10,420000,452000,64000,182000,0,140000,1,6,6,4,2,0,0,0,0,0,0,1
6673,1965,CABA,586950.0,2025-03-19,14,28000,27000,17000,12000,6000,39000,1,0,3,3,8,0,0,0,0,0,0,0
10613,1958,GBA,933350.0,2026-02-26,57,26000,16000,2000,2000,1000,15000,4,0,3,4,4,0,0,0,0,0,0,0
7761,1978,Rosario,967550.0,2025-08-01,89,13000,24000,8000,13000,11000,40000,2,0,3,4,6,0,0,0,0,0,0,0
11007,1968,GBA,729675.0,2025-05-09,59,26000,6000,0,0,0,2000,1,0,1,3,8,0,0,0,0,0,0,0
4939,1946,CABA,944000.0,2024-08-31,22,84000,38000,12000,150000,5000,28000,2,1,4,6,7,0,0,0,0,0,0,0
773,1971,Córdoba,1070875.0,2025-06-30,33,379000,93000,9000,12000,4000,98000,7,6,6,4,6,0,0,0,0,0,0,0
10500,1984,CABA,794025.0,2026-04-05,32,19000,20000,14000,16000,1000,28000,2,0,3,4,5,0,0,0,0,0,0,0
9729,1955,CABA,1456875.0,2025-06-02,1,189000,253000,43000,56000,10000,64000,6,2,8,7,7,0,0,0,0,0,0,0
1970,1968,Córdoba,851325.0,2024-09-10,36,63000,21000,0,7000,0,12000,1,0,3,3,8,0,0,0,0,0,0,0
7532,1980,CABA,1089650.0,2024-08-30,35,99000,11000,0,4000,2000,16000,3,0,3,4,8,0,0,0,0,0,0,0
3667,1969,CABA,2023800.0,2025-02-28,32,778000,689000,27000,41000,178000,44000,1,5,8,11,8,1,0,0,1,1,0,1
6049,1982,Córdoba,1836250.0,2025-12-05,7,1142000,415000,69000,90000,51000,37000,1,8,7,11,3,1,0,1,0,0,0,0
2877,1974,Córdoba,1150350.0,2025-01-21,17,410000,59000,9000,19000,0,44000,10,1,7,8,7,0,0,0,0,0,0,0
11086,1984,Rosario,642675.0,2026-01-18,84,1000,2000,6000,3000,6000,3000,1,0,1,3,7,0,0,0,0,0,0,0
2134,1952,CABA,1342500.0,2024-08-17,7,263000,233000,41000,69000,5000,83000,4,5,5,8,5,0,0,0,0,0,0,0
2802,1992,Rosario,2175000.0,2024-12-15,2,196000,607000,17000,67000,25000,49000,1,6,4,7,2,0,0,0,0,0,0,0
10711,1945,CABA,1743875.0,2025-10-02,6,217000,373000,23000,111000,77000,93000,1,6,3,12,1,0,0,0,0,0,0,0
9931,1963,GBA,100575.0,2026-06-23,88,5000,1000,1000,1000,0,1000,15,0,0,0,19,0,0,0,0,0,0,0
8204,1971,Rosario,1951025.0,2024-12-16,17,482000,553000,160000,72000,35000,17000,1,4,4,9,2,0,0,0,0,0,0,0
5534,1975,Córdoba,1195200.0,2025-10-20,55,123000,26000,0,2000,1000,72000,2,2,3,3,7,0,0,1,0,0,0,0
891,1951,Córdoba,732450.0,2025-09-07,33,6000,2000,0,2000,0,1000,1,0,1,2,5,0,0,0,0,0,0,0
4682,1958,CABA,1296900.0,2025-10-15,78,99000,102000,48000,28000,27000,6000,1,2,2,8,1,0,0,0,0,0,0,0
4477,1958,CABA,1727400.0,2025-09-27,19,247000,159000,82000,7000,49000,109000,1,2,5,10,4,0,0,0,0,0,0,0
9298,1947,GBA,2039350.0,2026-04-28,18,1252000,465000,35000,46000,0,0,1,5,4,8,1,0,0,0,1,1,0,0
5268,1960,CABA,736000.0,2025-08-11,84,17000,14000,4000,10000,8000,3000,2,0,1,4,7,0,0,0,0,0,0,0
1740,1944,CABA,1398900.0,2026-04-07,5,760000,104000,9000,50000,38000,38000,2,3,7,4,4,0,0,0,1,0,0,0
9760,1963,GBA,1306950.0,2025-01-25,14,953000,71000,0,0,0,174000,6,5,10,10,8,0,0,0,0,0,0,1
7999,1955,GBA,1881525.0,2025-04-23,6,1239000,413000,34000,23000,17000,17000,1,6,5,5,2,0,0,0,1,1,0,1
3270,1978,Rosario,427925.0,2025-01-17,77,12000,38000,18000,30000,23000,7000,4,1,3,3,9,0,0,0,0,0,0,0
3767,1968,CABA,1532850.0,2025-04-25,25,378000,189000,172000,97000,0,172000,2,5,5,12,3,0,0,0,0,0,0,0
5067,1994,CABA,2003350.0,2026-02-14,8,966000,282000,26000,52000,26000,26000,1,7,2,11,5,1,1,0,1,1,0,0
7030,1955,GBA,1661625.0,2025-03-30,15,1200000,204000,29000,38000,0,14000,3,9,11,12,6,1,0,0,0,0,0,0
8143,1985,GBA,948225.0,2025-07-30,24,202000,46000,2000,3000,2000,10000,2,2,4,5,7,1,0,0,1,0,0,1
6999,1980,Córdoba,1741525.0,2026-05-13,16,656000,106000,16000,32000,16000,8000,1,3,7,12,3,0,0,0,0,0,0,0
7873,1973,GBA,1587900.0,2025-07-06,25,141000,114000,14000,15000,11000,5000,4,1,4,7,5,0,0,0,0,0,0,0
3878,1980,Rosario,796475.0,2026-02-27,28,3000,7000,8000,15000,4000,11000,1,0,1,3,7,0,0,0,0,0,0,0
8962,1975,Córdoba,1107975.0,2026-04-17,6,26000,8000,0,0,0,3000,2,0,2,3,5,0,0,0,0,0,0,0
7788,1983,GBA,588400.0,2026-06-04,39,6000,3000,0,0,0,1000,1,0,0,3,3,0,0,0,0,0,0,0
3722,1972,CABA,1112575.0,2026-04-16,25,31000,8000,0,0,1000,8000,2,0,2,3,6,0,0,0,0,0,0,0
7613,1974,Rosario,1241725.0,2026-05-24,89,166000,107000,8000,11000,5000,29000,2,1,5,6,6,0,0,0,0,0,0,0
10478,1950,GBA,1387925.0,2024-09-27,16,483000,108000,6000,0,0,36000,5,1,11,6,9,0,0,0,0,0,0,1
2410,1969,CABA,2041425.0,2026-01-22,8,364000,425000,60000,158000,40000,50000,1,4,3,8,1,0,0,0,0,0,0,0
8754,1974,GBA,1126700.0,2025-05-16,71,14000,3000,0,0,0,3000,1,0,1,2,7,0,0,0,0,0,0,0
6327,1967,CABA,1644425.0,2025-12-19,24,565000,435000,32000,28000,32000,54000,1,8,2,6,1,0,0,0,0,0,0,0
6906,1953,Córdoba,2123825.0,2025-06-03,14,167000,602000,72000,63000,48000,72000,1,10,3,4,2,1,0,0,1,1,0,1
2098,1969,GBA,839525.0,2025-01-08,66,11000,5000,0,0,0,1000,1,0,1,2,8,0,0,0,0,0,0,0
10795,1973,GBA,935025.0,2026-05-06,27,19000,19000,1000,3000,3000,3000,2,0,2,3,7,0,0,0,0,0,0,0
1710,1978,CABA,754200.0,2025-03-07,29,154000,66000,12000,0,20000,27000,7,1,6,4,9,0,0,0,0,0,0,0
5802,1972,Rosario,354700.0,2025-02-28,76,2000,11000,12000,16000,7000,27000,1,0,2,4,6,0,0,0,0,0,0,0
4102,1975,Rosario,932100.0,2025-03-29,81,11000,2000,1000,2000,1000,6000,1,0,0,3,6,0,0,0,0,0,0,0
4168,1966,CABA,926750.0,2025-03-20,14,231000,137000,15000,4000,7000,39000,9,1,5,8,7,0,0,0,0,0,0,1
9262,1984,Rosario,810350.0,2025-07-04,24,20000,5000,9000,0,6000,12000,1,0,1,3,7,0,0,1,0,0,0,0
361,1969,Córdoba,1078550.0,2026-02-18,70,5000,7000,1000,2000,1000,4000,1,0,1,2,7,0,0,0,0,0,0,0
4107,1948,GBA,1167025.0,2025-10-08,30,269000,69000,19000,15000,15000,38000,2,6,4,4,5,0,0,0,0,0,0,0
7152,1983,Córdoba,677500.0,2025-04-05,38,12000,13000,0,2000,0,10000,1,0,1,3,7,0,0,0,0,0,0,0
