monto,hora_del_dia,dispositivo,antiguedad_cuenta_dias,ubicacion_nueva,n_tx_ultimas_24h,n_tx_ultimos_7d,intentos_pin_fallidos_24h,categoria_comercio,dia_de_la_semana,monto_vs_promedio_cliente,es_fraude
1313.45,10,mobile_ios,1444,False,0,5,0,electronicos,vie,1.54,0
3852.57,0,mobile_android,505,False,2,5,1,vestimenta,mar,0.81,0
3060.21,13,mobile_ios,920,False,2,8,0,gastronomia,vie,0.99,0
3461.74,8,mobile_ios,1540,False,0,4,0,gastronomia,dom,0.73,0
7799.81,18,mobile_ios,409,False,1,4,0,electronicos,dom,1.33,0
1575.83,22,mobile_ios,1397,False,1,6,0,vestimenta,lun,0.75,0
2633.36,22,mobile_ios,3022,False,4,8,0,transferencia_p2p,dom,0.85,0
2506.11,18,mobile_ios,1210,False,3,7,0,gastronomia,jue,1.56,0
4698.89,0,mobile_ios,400,False,1,4,1,viajes,dom,0.9,0
1178.56,10,mobile_android,330,False,4,11,1,gastronomia,jue,0.28,0
4247.48,17,mobile_ios,2204,False,3,4,0,vestimenta,jue,0.77,0
4369.44,10,mobile_ios,819,False,0,7,0,gastronomia,mar,0.49,0
17072.63,20,mobile_ios,1215,True,2,7,0,supermercado,vie,0.62,0
7656.07,21,web,1927,True,0,5,0,electronicos,lun,0.93,0
15892.64,19,mobile_android,204,False,1,10,1,gastronomia,sab,0.94,0
5812.81,11,mobile_android,805,False,1,7,0,viajes,mie,1.0,0
3834.13,11,web,470,False,1,5,0,cripto,lun,0.79,0
12188.68,18,mobile_ios,928,False,0,5,0,transferencia_p2p,mar,0.54,0
4931.84,14,mobile_ios,53,False,1,6,0,vestimenta,lun,1.09,0
4198.26,18,mobile_ios,446,False,3,5,1,vestimenta,vie,0.65,0
815.12,22,web,1647,False,2,8,0,vestimenta,dom,1.24,0
586.97,21,mobile_android,1067,True,3,7,1,gastronomia,mie,1.03,1
1407.35,10,mobile_android,860,False,0,4,0,viajes,jue,1.0,0
1356.88,16,mobile_android,189,False,5,9,0,cripto,sab,1.13,0
3517.57,15,mobile_ios,910,False,0,4,1,supermercado,mie,1.16,0
5057.67,10,mobile_ios,1009,False,1,4,0,supermercado,dom,1.82,0
3297.07,20,mobile_ios,1071,False,0,2,0,supermercado,lun,0.96,0
1069.87,9,mobile_ios,1554,False,0,8,0,gastronomia,sab,0.89,0
5473.8,12,mobile_android,955,False,1,9,0,supermercado,sab,1.78,0
5911.43,22,web,744,False,0,7,0,transferencia_p2p,sab,0.51,0
452.87,21,mobile_android,561,False,0,4,0,gastronomia,vie,1.36,0
4005.56,19,web,827,False,2,4,0,electronicos,mie,0.24,0
4336.48,18,web,771,False,0,4,0,gastronomia,jue,0.29,0
731.39,14,mobile_android,875,False,2,5,0,supermercado,sab,0.49,0
2832.45,19,mobile_ios,716,False,0,3,0,gastronomia,lun,1.21,0
425.26,21,mobile_android,1234,False,0,6,0,cripto,dom,0.66,0
10283.44,20,mobile_ios,715,False,1,4,0,supermercado,jue,1.35,0
1380.02,18,mobile_android,1792,False,2,5,0,transferencia_p2p,sab,0.79,0
4371.73,21,mobile_ios,101,False,0,2,0,gastronomia,mar,1.18,0
20819.01,15,web,588,False,0,5,0,gastronomia,sab,1.7,0
1364.99,11,mobile_ios,72,False,2,4,0,supermercado,mar,0.86,0
8314.15,13,web,631,False,0,2,0,electronicos,jue,1.2,0
4264.67,23,mobile_ios,202,False,0,2,0,supermercado,jue,0.4,0
4761.7,10,mobile_android,68,True,0,4,0,gastronomia,sab,0.47,0
10000.0,0,mobile_ios,382,False,2,9,0,juegos_online,jue,2.12,1
14777.81,0,mobile_ios,1293,False,1,8,0,gastronomia,vie,1.34,0
5733.01,20,mobile_ios,359,False,1,4,0,vestimenta,lun,1.29,0
851.71,8,web,391,True,1,3,0,gastronomia,sab,1.39,0
722.73,13,mobile_android,567,False,1,5,0,supermercado,sab,1.16,0
22500.64,12,mobile_ios,1977,False,1,6,0,electronicos,mar,1.76,0
7737.66,12,mobile_ios,428,False,0,3,0,supermercado,mar,0.68,0
1228.36,21,web,2309,False,0,1,0,cripto,lun,1.35,0
5223.91,19,mobile_ios,2794,False,4,8,0,supermercado,lun,0.86,0
2875.03,12,mobile_android,714,False,1,1,0,transferencia_p2p,jue,1.08,0
507.75,23,mobile_ios,918,False,1,7,0,viajes,jue,0.6,0
10142.73,23,web,341,False,0,3,0,vestimenta,sab,0.75,0
17783.1,13,mobile_android,1472,True,2,7,0,cripto,vie,0.83,0
1126.8,20,mobile_android,965,False,2,7,2,cripto,lun,2.97,1
3425.75,0,mobile_ios,1025,False,2,5,1,transferencia_p2p,sab,1.0,0
1954.31,11,mobile_android,682,False,1,4,0,supermercado,vie,1.53,0
2363.47,21,mobile_android,2223,False,2,6,0,supermercado,mar,1.49,0
2927.7,17,mobile_android,2613,False,1,3,0,vestimenta,mar,1.13,0
18909.01,14,mobile_android,616,False,2,5,0,gastronomia,vie,1.27,0
5000.0,11,mobile_android,589,False,4,7,2,supermercado,mie,2.34,1
13240.41,18,mobile_android,676,False,1,2,2,viajes,mar,1.42,0
1942.3,11,mobile_android,634,False,0,4,0,viajes,lun,1.05,0
813.3,20,mobile_ios,358,False,0,6,0,electronicos,jue,0.69,0
878.26,21,mobile_ios,363,False,2,4,0,supermercado,jue,0.7,0
420.63,12,mobile_ios,1133,False,4,9,0,supermercado,vie,0.41,0
1464.73,21,mobile_android,676,False,2,9,0,vestimenta,vie,1.14,0
11016.61,23,mobile_ios,930,False,2,6,0,gastronomia,vie,0.51,0
8595.95,10,web,1070,True,0,1,0,supermercado,jue,1.25,0
9235.76,20,mobile_ios,295,False,2,10,0,vestimenta,jue,0.75,0
2498.4,14,mobile_android,1220,False,0,3,1,supermercado,sab,1.61,0
1633.34,21,mobile_android,612,False,0,2,0,transferencia_p2p,jue,0.67,0
3468.63,13,mobile_ios,1617,False,2,9,0,gastronomia,vie,0.64,0
1663.37,21,mobile_ios,786,False,2,8,1,supermercado,dom,1.35,0
10013.21,16,mobile_ios,2867,False,1,5,0,cripto,mar,1.79,0
3340.58,18,mobile_android,1212,False,3,6,0,supermercado,jue,0.97,0
1878.21,22,mobile_ios,1258,False,0,3,1,vestimenta,dom,0.85,0
13172.83,3,mobile_android,322,False,2,9,0,viajes,lun,2.45,1
226.33,10,mobile_android,2040,False,1,7,0,vestimenta,vie,1.4,0
2098.93,16,mobile_ios,1318,True,3,5,0,gastronomia,vie,0.41,0
9773.26,13,mobile_ios,588,False,1,4,0,cripto,vie,0.61,0
25358.44,21,mobile_android,210,False,2,6,0,transferencia_p2p,dom,2.11,0
1652.83,11,mobile_android,1244,False,1,4,0,supermercado,mar,0.6,0
2294.03,12,mobile_ios,304,False,2,5,0,electronicos,mie,1.16,0
52668.0,22,mobile_android,1056,False,1,9,0,supermercado,sab,0.98,0
2936.14,14,mobile_ios,778,False,2,6,0,electronicos,vie,1.29,0
1392.71,12,mobile_ios,917,False,1,3,0,supermercado,lun,0.33,0
3685.1,10,mobile_android,359,False,2,5,0,vestimenta,mar,1.16,0
2168.35,20,mobile_ios,947,False,0,2,0,vestimenta,sab,1.13,0
5252.46,23,mobile_ios,1546,False,2,5,0,electronicos,vie,0.77,0
1870.8,14,mobile_ios,445,False,1,6,0,electronicos,jue,1.37,0
12092.08,12,mobile_android,1090,False,0,2,0,gastronomia,jue,1.8,0
1139.02,16,web,1865,False,1,2,0,supermercado,mar,0.64,0
4397.15,20,mobile_ios,1902,True,3,9,0,vestimenta,lun,0.82,0
1241.1,12,mobile_android,1582,False,1,8,0,vestimenta,sab,1.06,0
3681.16,11,mobile_ios,2010,False,0,6,1,electronicos,dom,1.46,0
4534.1,9,mobile_android,794,False,1,4,0,supermercado,vie,0.7,0
8421.04,22,web,391,False,1,7,0,vestimenta,mie,1.13,0
3015.79,18,mobile_android,1975,False,2,4,1,electronicos,jue,0.94,0
5160.43,18,mobile_ios,1379,False,1,3,0,gastronomia,dom,0.64,0
6730.74,20,mobile_android,1212,False,2,4,0,electronicos,vie,1.37,0
4454.44,18,mobile_ios,2709,False,1,4,0,gastronomia,mie,0.68,0
7442.83,20,mobile_ios,1575,False,0,4,0,supermercado,sab,1.41,0
8140.2,12,mobile_ios,1406,False,0,4,0,supermercado,vie,1.06,0
4624.62,12,web,604,False,2,5,0,cripto,jue,1.17,0
2774.78,20,mobile_android,888,False,1,5,0,electronicos,sab,0.9,0
12617.38,12,mobile_android,1126,False,1,3,0,viajes,sab,0.55,0
3569.72,15,mobile_android,689,False,3,7,0,electronicos,mar,0.82,0
2871.93,18,mobile_android,526,False,3,8,0,supermercado,vie,0.41,0
3557.33,11,mobile_android,1559,False,1,5,0,gastronomia,jue,0.74,0
5098.1,11,mobile_ios,643,False,1,5,0,supermercado,jue,1.09,0
1579.11,12,web,769,False,0,6,0,supermercado,jue,0.31,0
1932.84,18,mobile_ios,985,False,2,5,0,supermercado,sab,0.81,0
3073.76,19,mobile_android,566,False,1,6,0,supermercado,vie,1.17,0
3313.89,13,mobile_ios,639,False,0,4,0,viajes,dom,1.67,0
6312.29,11,web,602,False,0,5,0,vestimenta,vie,0.79,0
2194.77,20,mobile_ios,1234,False,0,6,0,gastronomia,mie,0.98,0
5217.18,8,mobile_android,1385,False,1,4,0,vestimenta,dom,1.09,0
6352.58,15,mobile_ios,1191,False,0,4,0,juegos_online,lun,0.75,0
3405.16,14,mobile_ios,956,True,2,5,0,viajes,mar,1.32,0
693.44,21,mobile_android,517,False,0,2,0,supermercado,dom,1.54,0
8228.15,23,web,1672,False,1,3,0,transferencia_p2p,lun,2.13,0
3313.65,11,mobile_android,651,False,1,3,0,gastronomia,lun,0.62,0
1198.79,19,mobile_android,1450,False,2,6,0,supermercado,jue,0.27,0
5395.8,19,mobile_ios,318,False,0,7,0,gastronomia,sab,0.99,0
1791.92,10,mobile_android,1339,False,1,2,0,juegos_online,vie,1.72,0
20825.52,12,mobile_ios,536,False,0,8,2,transferencia_p2p,sab,0.81,0
1178.76,19,web,3650,False,2,6,0,gastronomia,lun,1.06,0
10384.08,14,mobile_ios,1509,False,2,8,0,viajes,vie,1.06,0
2545.27,12,web,1178,False,1,6,0,supermercado,mie,1.07,0
977.47,23,mobile_ios,811,False,0,2,0,vestimenta,mar,0.12,0
2239.05,10,mobile_android,748,False,1,7,1,gastronomia,mie,0.75,0
13107.56,19,mobile_ios,647,False,0,1,0,gastronomia,mie,2.01,0
10393.68,18,mobile_ios,598,False,0,4,1,viajes,jue,0.97,0
3235.75,19,web,1476,False,2,7,1,transferencia_p2p,mie,0.05,1
1637.94,12,mobile_android,2852,False,0,3,0,gastronomia,mie,0.8,0
7362.76,0,mobile_ios,1266,False,2,4,0,electronicos,jue,1.18,0
2358.54,12,mobile_android,848,True,0,5,1,viajes,sab,1.07,0
10628.61,15,mobile_ios,1139,False,0,6,1,juegos_online,vie,1.47,0
6395.26,13,mobile_android,1381,False,1,5,0,vestimenta,vie,0.67,0
5415.34,18,mobile_android,960,False,1,3,0,viajes,dom,0.3,0
3785.42,21,mobile_android,544,False,3,6,0,viajes,lun,1.61,0
1666.05,12,mobile_android,508,False,1,2,0,supermercado,sab,1.16,0
1575.26,14,web,1624,False,1,10,0,gastronomia,mar,1.04,0
2274.75,17,mobile_android,855,False,2,8,0,gastronomia,lun,1.51,0
3530.72,20,mobile_android,554,False,3,5,0,supermercado,mie,1.95,0
2748.0,17,mobile_ios,950,False,1,6,0,supermercado,jue,1.12,0
1219.58,13,mobile_android,532,False,1,3,0,vestimenta,sab,0.55,0
1539.66,17,mobile_ios,1946,False,2,6,0,supermercado,lun,1.29,0
3433.09,11,mobile_ios,234,False,3,6,0,transferencia_p2p,jue,1.69,0
5094.12,21,mobile_android,1474,False,0,6,0,vestimenta,vie,0.6,0
2222.97,19,web,1628,False,2,6,0,electronicos,mar,0.42,0
6335.69,21,mobile_ios,1750,False,2,8,0,supermercado,mar,0.91,0
1416.64,12,mobile_android,1332,False,3,9,0,gastronomia,dom,1.76,0
3872.69,17,mobile_android,207,False,0,6,0,viajes,sab,0.25,0
5069.72,19,mobile_ios,322,True,1,4,0,supermercado,sab,0.52,0
6001.64,12,mobile_android,895,False,2,6,0,viajes,sab,0.97,0
15700.44,0,mobile_ios,1244,True,3,6,0,electronicos,mie,0.62,0
2265.36,16,mobile_android,1472,False,2,11,0,vestimenta,sab,1.33,0
1565.86,20,mobile_android,855,False,2,5,0,transferencia_p2p,jue,0.87,0
560.47,16,mobile_android,730,True,0,2,0,viajes,lun,1.36,0
2939.65,11,mobile_ios,1742,False,1,7,0,gastronomia,mar,0.61,0
1012.48,15,mobile_ios,965,False,0,6,1,supermercado,vie,1.73,0
594.32,23,mobile_android,3429,False,0,6,0,viajes,vie,0.84,0
12558.59,12,web,1331,False,0,3,0,viajes,mar,0.67,0
3491.91,14,mobile_android,518,False,2,7,0,vestimenta,dom,1.05,0
5804.15,11,mobile_ios,2215,False,0,4,0,supermercado,mar,1.2,0
2272.13,1,web,1195,False,2,6,1,cripto,sab,0.89,0
4185.24,0,web,340,False,1,6,0,gastronomia,sab,1.31,1
913.99,11,mobile_android,2811,False,1,3,0,vestimenta,mar,1.06,0
14770.19,22,mobile_android,776,False,2,4,0,gastronomia,vie,0.54,0
4725.62,10,mobile_android,958,False,3,8,0,electronicos,mie,0.77,0
4280.9,10,mobile_android,676,False,1,5,0,supermercado,sab,0.78,0
1458.08,19,web,188,False,0,5,0,gastronomia,mie,1.2,0
2184.55,11,mobile_ios,599,False,4,5,0,supermercado,jue,0.8,0
372.14,0,web,1862,False,2,4,0,gastronomia,dom,1.16,0
5720.25,19,mobile_ios,725,False,0,3,0,vestimenta,mie,1.29,0
1822.54,20,mobile_ios,157,False,0,5,0,gastronomia,lun,1.64,0
5700.5,22,mobile_android,1007,False,2,6,0,supermercado,lun,0.3,0
4180.58,12,mobile_android,987,False,3,7,0,viajes,mie,1.28,0
2246.68,10,mobile_ios,632,False,1,2,1,cripto,mie,1.14,0
7362.45,10,mobile_android,1136,False,0,6,0,gastronomia,jue,1.17,0
3906.59,20,web,603,False,0,4,0,viajes,lun,1.55,0
7792.72,21,mobile_android,544,False,4,9,0,vestimenta,sab,0.75,0
755.94,13,mobile_ios,1061,False,1,4,0,gastronomia,vie,0.8,0
8326.29,15,mobile_android,914,False,0,3,1,supermercado,mie,0.52,0
3088.22,13,mobile_android,1377,False,3,10,0,supermercado,vie,1.19,0
11241.36,10,mobile_ios,1222,False,0,3,0,gastronomia,lun,1.85,0
899.55,16,mobile_ios,1984,False,4,5,0,viajes,jue,1.34,0
601.56,23,mobile_ios,674,False,1,5,0,gastronomia,sab,0.76,0
4936.28,12,mobile_ios,1022,False,1,7,0,vestimenta,vie,1.3,0
1492.89,20,web,1043,False,2,4,0,gastronomia,jue,1.14,0
3162.79,8,mobile_ios,1640,False,4,6,0,gastronomia,mar,0.31,0
2301.14,23,mobile_android,554,False,2,5,0,viajes,lun,1.04,0
2589.2,21,mobile_android,1287,False,1,4,0,supermercado,lun,0.94,0
1644.84,14,mobile_android,756,True,0,4,0,transferencia_p2p,dom,1.03,0
1794.96,14,mobile_android,511,False,2,7,0,juegos_online,vie,1.26,0
2819.09,14,mobile_android,680,False,2,5,0,supermercado,sab,0.72,0
1264.39,14,mobile_ios,2131,False,2,8,1,supermercado,dom,1.37,0
1953.66,11,mobile_ios,645,False,0,3,0,supermercado,mar,1.04,0
2421.81,11,web,1035,False,0,2,0,cripto,jue,1.42,0
6666.11,12,mobile_android,432,False,3,9,1,electronicos,dom,0.44,0
1164.2,14,mobile_android,919,False,0,2,0,supermercado,lun,0.96,0
3577.56,14,mobile_android,278,False,2,5,0,supermercado,sab,0.79,0
2405.53,17,web,713,False,3,4,0,viajes,jue,0.41,0
4284.47,19,mobile_ios,584,False,2,4,0,vestimenta,sab,1.41,0
1199.39,21,mobile_ios,1113,False,1,5,0,vestimenta,lun,1.17,0
1212.38,19,mobile_ios,347,True,1,3,0,supermercado,vie,1.63,0
5553.52,22,mobile_android,2861,False,0,2,0,juegos_online,sab,0.91,0
716.17,18,mobile_android,218,False,3,8,0,viajes,mie,0.06,0
5235.74,20,mobile_android,893,False,2,5,0,electronicos,lun,0.95,0
8810.39,13,mobile_ios,45,True,1,6,0,supermercado,vie,1.96,1
3286.58,12,web,1506,False,2,5,0,gastronomia,jue,1.24,0
5381.51,10,web,859,False,0,7,0,supermercado,mar,0.79,0
2372.44,12,mobile_ios,713,False,1,5,0,supermercado,jue,0.5,0
8514.26,13,mobile_ios,986,True,3,7,3,gastronomia,mie,2.14,1
1672.17,19,mobile_ios,647,False,1,3,0,supermercado,dom,0.73,0
1307.32,14,mobile_android,264,False,1,10,0,cripto,jue,0.51,0
7631.31,21,mobile_ios,1559,False,1,4,0,supermercado,mie,1.42,0
513.58,19,mobile_android,588,False,0,2,0,juegos_online,mie,1.81,0
3278.74,20,mobile_android,2460,False,2,3,0,supermercado,mar,1.29,0
9323.46,15,mobile_android,729,False,2,4,0,supermercado,jue,0.98,0
2864.73,8,mobile_ios,1101,False,0,1,0,gastronomia,jue,1.18,0
9587.79,16,mobile_android,2731,False,1,9,0,supermercado,lun,1.25,0
1498.97,10,mobile_ios,1628,False,3,8,1,transferencia_p2p,sab,1.07,0
4354.18,18,mobile_android,374,False,3,7,0,supermercado,mar,1.0,0
1247.88,19,mobile_ios,633,False,2,8,0,cripto,dom,2.16,1
7683.63,20,mobile_android,791,False,6,11,0,supermercado,dom,1.34,0
6010.17,14,mobile_android,689,False,2,3,0,supermercado,jue,1.27,0
1645.61,1,mobile_ios,1441,False,4,10,0,electronicos,vie,0.52,0
5011.82,18,mobile_ios,740,False,1,6,0,gastronomia,vie,1.2,0
769.15,11,web,326,False,3,5,0,vestimenta,jue,1.06,0
5686.94,17,web,1894,False,3,6,0,electronicos,jue,0.56,0
2124.37,10,mobile_ios,1621,False,4,9,0,supermercado,mar,0.26,0
11401.28,23,mobile_ios,1213,False,1,5,0,gastronomia,lun,1.38,0
8828.02,19,mobile_android,396,False,4,13,0,supermercado,mar,0.38,0
1013.63,20,mobile_ios,963,False,0,5,0,supermercado,sab,0.64,0
1151.86,20,mobile_ios,1210,False,2,7,0,electronicos,mar,0.14,0
17059.28,15,mobile_android,502,False,1,3,1,viajes,sab,0.99,0
5038.44,14,mobile_ios,399,False,1,3,0,vestimenta,dom,0.65,0
17500.74,20,mobile_android,1833,False,1,4,0,cripto,mie,0.65,0
5697.11,13,mobile_android,1341,False,0,10,0,transferencia_p2p,lun,1.79,0
14875.66,22,web,1236,False,0,2,0,vestimenta,sab,0.65,0
10105.98,9,mobile_ios,533,False,0,3,0,supermercado,lun,1.09,0
8747.68,12,mobile_ios,1173,False,2,4,0,gastronomia,mar,1.01,0
1937.28,20,mobile_ios,857,False,1,4,0,vestimenta,jue,0.62,0
6876.35,12,mobile_android,253,False,2,7,0,gastronomia,jue,0.81,0
4925.88,19,mobile_android,1736,False,1,3,1,gastronomia,dom,1.17,0
5228.15,11,mobile_android,603,False,0,4,0,vestimenta,vie,0.86,0
5855.45,22,mobile_ios,867,False,2,7,0,supermercado,dom,0.99,0
1608.39,22,mobile_android,376,False,2,10,0,gastronomia,jue,1.59,0
1244.37,23,web,1465,False,1,4,0,electronicos,lun,1.1,0
3295.01,23,mobile_android,125,False,3,6,1,gastronomia,vie,1.14,0
1855.27,22,mobile_ios,1137,False,2,6,2,supermercado,lun,0.73,0
3840.88,12,mobile_android,792,False,0,3,0,transferencia_p2p,vie,1.0,0
9362.02,10,mobile_android,1181,False,2,6,0,supermercado,mar,0.54,0
429.45,20,mobile_android,999,True,1,2,0,transferencia_p2p,mar,1.51,0
6855.92,12,mobile_ios,1194,False,2,2,0,electronicos,vie,0.76,0
4787.88,22,mobile_ios,274,False,1,4,1,gastronomia,jue,0.76,0
1267.2,19,mobile_ios,875,False,0,4,0,supermercado,mie,0.64,0
4930.04,18,mobile_ios,559,False,0,7,0,supermercado,mar,0.87,0
2743.08,12,mobile_ios,1957,False,1,5,0,viajes,dom,1.22,0
5176.74,17,mobile_ios,938,False,1,6,0,transferencia_p2p,vie,1.01,0
3506.05,15,mobile_ios,1156,False,0,4,0,vestimenta,dom,1.67,0
1943.82,10,mobile_android,366,False,1,4,1,juegos_online,mie,1.91,0
2340.94,21,mobile_ios,237,False,0,7,0,supermercado,lun,0.77,0
4866.51,19,mobile_ios,910,False,1,4,0,electronicos,sab,0.93,0
15729.65,17,mobile_android,937,False,2,9,0,vestimenta,jue,0.39,0
1184.2,16,web,798,False,2,7,0,viajes,vie,1.06,0
235.21,23,mobile_android,373,False,1,7,1,cripto,dom,1.39,0
3020.69,10,mobile_ios,1332,False,3,5,0,electronicos,vie,0.24,0
1130.47,21,mobile_ios,1847,False,0,3,2,viajes,vie,1.11,0
3236.96,21,mobile_android,599,False,0,1,0,supermercado,sab,0.34,0
2969.71,21,web,676,False,1,5,1,cripto,jue,1.07,0
5294.3,21,mobile_ios,309,False,1,2,0,gastronomia,vie,1.19,0
7852.63,21,mobile_android,1556,False,3,5,0,vestimenta,lun,1.57,0
20000.0,1,mobile_ios,55,False,5,15,1,cripto,lun,0.05,1
27198.75,13,mobile_android,103,False,0,6,1,electronicos,jue,1.31,0
2385.86,19,mobile_android,1067,False,1,6,0,cripto,lun,0.99,0
7628.85,22,mobile_ios,403,False,0,4,0,vestimenta,mar,0.43,0
9895.39,8,mobile_ios,1420,True,1,11,0,supermercado,lun,1.4,0
7703.71,15,mobile_android,286,False,1,5,0,vestimenta,mie,1.59,0
462.55,9,mobile_ios,645,False,2,8,0,supermercado,vie,0.39,0
1942.89,19,mobile_ios,880,False,1,7,0,gastronomia,mie,0.96,0
2584.16,20,mobile_ios,412,False,0,2,0,gastronomia,vie,0.88,0
961.37,20,mobile_android,853,False,0,8,0,electronicos,dom,0.83,0
1509.12,10,mobile_android,807,False,0,1,0,supermercado,mie,1.25,0
4836.3,19,mobile_android,1256,False,2,6,0,supermercado,mie,1.66,0
324.21,20,mobile_android,689,False,4,10,0,supermercado,lun,0.72,0
3876.54,12,mobile_android,907,False,0,3,0,gastronomia,mie,0.19,0
6494.18,20,mobile_android,337,False,2,6,0,vestimenta,jue,0.05,0
5384.42,14,mobile_android,780,False,1,4,0,supermercado,dom,0.83,0
28252.9,0,mobile_android,47,False,5,10,0,cripto,mar,2.94,1
2865.17,15,mobile_ios,407,False,1,4,0,electronicos,mar,1.82,0
673.62,19,mobile_android,349,False,0,7,0,cripto,vie,0.28,0
2984.44,9,mobile_ios,300,False,0,3,0,transferencia_p2p,lun,1.15,0
5550.35,10,mobile_android,1174,False,0,2,0,supermercado,sab,0.69,0
2868.55,20,web,1855,False,2,3,0,supermercado,mar,0.32,0
643.36,22,mobile_ios,330,False,0,3,0,gastronomia,lun,1.54,0
6178.48,12,mobile_ios,1219,False,3,7,1,gastronomia,mie,0.61,0
6738.45,14,mobile_android,260,False,2,9,1,juegos_online,lun,0.59,0
4644.31,2,mobile_ios,1154,False,4,12,0,electronicos,dom,0.68,0
3636.88,18,mobile_ios,759,False,1,5,0,vestimenta,jue,1.01,0
4260.89,12,mobile_ios,611,False,0,1,0,supermercado,vie,1.16,0
10339.67,16,mobile_android,312,False,2,4,0,supermercado,mie,1.72,0
3113.74,12,web,837,False,1,8,0,supermercado,mar,1.69,0
9344.97,17,mobile_ios,1275,False,1,3,0,electronicos,mar,1.12,0
57955.8,19,mobile_ios,914,False,2,6,0,supermercado,dom,1.09,0
649.72,13,mobile_android,1391,False,2,6,0,gastronomia,jue,0.88,0
29048.19,0,mobile_android,682,False,1,6,0,vestimenta,vie,0.62,0
5711.96,13,mobile_ios,2118,False,1,7,0,supermercado,lun,1.47,0
4850.76,20,mobile_android,2172,False,0,4,1,supermercado,vie,1.42,0
10730.62,10,mobile_android,708,False,3,12,0,gastronomia,mar,0.75,0
14095.15,22,mobile_ios,1839,False,1,5,0,transferencia_p2p,lun,1.57,0
4101.98,20,mobile_android,1382,False,1,4,0,supermercado,lun,0.16,0
1762.71,17,mobile_ios,503,False,3,6,0,supermercado,vie,0.47,0
1162.19,0,mobile_ios,431,False,1,9,0,transferencia_p2p,mar,2.06,0
7607.09,18,mobile_ios,693,False,0,2,0,supermercado,mie,0.5,0
5542.64,14,mobile_ios,1475,False,2,5,0,viajes,sab,1.0,0
14087.93,19,mobile_android,371,False,2,7,0,viajes,sab,1.28,0
6506.93,21,mobile_ios,1221,False,1,6,1,vestimenta,lun,0.82,0
2876.03,12,mobile_android,907,False,0,3,0,gastronomia,mar,1.58,0
4606.02,0,web,1833,False,1,6,0,cripto,jue,1.73,0
2641.28,14,mobile_ios,553,False,3,5,0,transferencia_p2p,sab,1.01,0
7566.55,20,mobile_android,943,False,1,6,0,transferencia_p2p,vie,1.12,0
5583.0,20,mobile_ios,705,False,2,8,0,juegos_online,vie,0.8,0
3322.46,18,web,2550,True,2,3,2,viajes,dom,1.49,0
6600.84,11,mobile_ios,585,False,0,4,0,gastronomia,jue,1.28,0
2318.85,10,mobile_android,2404,False,2,2,0,electronicos,dom,0.44,0
3066.94,10,mobile_ios,1272,False,1,3,0,gastronomia,dom,0.95,0
1340.58,19,mobile_ios,871,False,2,6,0,supermercado,mie,1.23,0
3378.65,22,mobile_android,1617,False,2,4,0,supermercado,lun,0.97,0
21902.81,12,web,825,False,1,7,0,vestimenta,sab,0.42,0
7525.84,15,web,656,False,1,3,0,vestimenta,vie,0.79,0
4929.77,12,mobile_android,1269,False,0,6,0,juegos_online,sab,0.94,0
2056.71,19,web,3567,False,1,6,0,gastronomia,vie,0.84,0
824.64,20,mobile_android,411,False,2,8,0,gastronomia,jue,1.41,0
10138.54,10,mobile_ios,3650,False,2,8,0,gastronomia,jue,1.04,0
3015.18,14,mobile_android,708,False,0,7,0,gastronomia,jue,0.65,0
8259.37,12,mobile_ios,515,False,1,4,0,vestimenta,mie,0.69,0
4670.09,22,mobile_android,1708,False,4,8,0,supermercado,mie,0.42,0
3428.05,19,mobile_android,1643,False,1,6,0,transferencia_p2p,mie,0.98,0
4730.98,18,mobile_android,654,False,2,10,0,vestimenta,dom,2.73,1
1838.87,19,mobile_android,1624,False,1,6,0,electronicos,sab,0.81,0
4266.46,15,mobile_android,1026,False,0,6,0,gastronomia,vie,1.65,0
1536.4,20,mobile_android,761,False,0,4,0,supermercado,jue,0.36,0
6409.01,20,mobile_ios,1347,False,1,2,0,viajes,mie,1.01,0
1168.76,7,mobile_ios,1711,False,1,6,0,vestimenta,mie,1.53,0
7512.19,16,mobile_android,51,False,1,8,0,gastronomia,mie,1.67,0
6575.5,13,mobile_ios,935,False,1,5,0,vestimenta,sab,1.18,0
3684.58,8,web,639,False,2,6,0,supermercado,vie,1.26,0
735.13,14,mobile_ios,1011,False,1,4,0,gastronomia,lun,1.06,0
647.68,11,mobile_ios,141,False,0,4,0,supermercado,vie,0.56,0
5213.24,11,mobile_ios,414,False,1,3,0,supermercado,mar,1.08,0
8275.39,22,mobile_ios,560,True,3,7,0,cripto,dom,1.31,1
12178.47,22,mobile_android,1006,False,3,8,0,vestimenta,mie,0.5,0
17347.2,21,web,405,False,1,4,0,gastronomia,vie,1.18,0
37333.75,19,mobile_android,168,False,3,9,0,electronicos,jue,1.06,0
2275.97,12,mobile_android,1928,False,2,3,0,transferencia_p2p,mar,0.87,0
16790.37,22,mobile_ios,1226,False,0,5,0,supermercado,mar,1.03,0
968.37,0,mobile_ios,1594,False,1,4,0,transferencia_p2p,vie,0.44,0
6868.57,20,mobile_ios,1002,False,2,4,1,supermercado,dom,1.02,0
2664.16,21,mobile_android,2026,False,3,8,0,gastronomia,sab,0.7,0
5177.28,20,mobile_android,638,False,1,3,0,supermercado,mar,1.44,0
