student_id,cohort_month,course,channel,university,career_area,city,age,work_status,prior_programming_experience,hours_available_week,payment_method,installments_plan,course_price_final,discount_pct,days_between_signup_and_start,lead_score_marketing,sales_rep,response_time_sales_hours,opened_welcome_email,attended_intro_webinar,first_class_attendance,platform_logins_first_week,assignments_submitted_week1,questions_to_tutor_week1,satisfaction_first_week,scholarship_requested,payment_failed_first_attempt,marketing_segment,newsletter_clicks_last_30d,preferred_class_day,device_type,browser,avatar_color,zodiac_sign,internal_random_code,last_digit_phone,flag_gestion_retencion,target_baja
TRAIN_01187,2024-09,Web Dev,Web Organico,Otra,Otra,GBA Oeste,22,Part-time,Basica,7.1,Tarjeta debito,6,255000,0,15,Bajo,SR07,4.7,1,1,1,9,4,3,8.3,1,0,Curioso,5,Miercoles,Mobile,Edge,Verde,Geminis,X5126,2,0,0
TRAIN_01188,2024-08,Python,Instagram Ads,Universidad Austral,Ingenieria,GBA Oeste,20,Part-time,Basica,2.0,Transferencia,12,224000,15,19,Bajo,SR12,1.2,1,1,1,6,3,2,4.2,0,0,Upskiller,3,Jueves,Mobile,Safari,Verde,Tauro,X2024,7,0,0
TRAIN_01189,2025-04,Data Analytics,Instagram Ads,UADE,Ingenieria,Rosario,23,Full-time,Ninguna,2.5,Tarjeta credito,9,226000,20,6,Bajo,SR03,35.7,1,0,1,6,3,0,,0,1,Career switcher,4,Jueves,Mobile,Chrome,Rojo,Virgo,X2221,0,0,1
TRAIN_01190,2024-10,IA Generativa,TikTok Ads,Otra,Administracion,Rosario,23,Full-time,Basica,0.0,Mercado Pago,3,170000,15,26,Medio,SR01,31.9,1,0,1,8,4,3,9.1,0,1,Desempleado activo,2,Martes,Desktop,Chrome,Azul,Leo,X8956,8,0,0
TRAIN_01191,2024-09,Python,Google Ads,UBA,Ingenieria,Rosario,24,Full-time,Basica,9.4,Transferencia,6,184000,30,11,Bajo,SR03,27.0,0,0,0,4,2,2,,0,0,Upskiller,2,Martes,Mobile,Safari,Verde,Piscis,X2787,3,1,1
TRAIN_01192,2025-02,Data Analytics,Google Ads,UTN,Otra,CABA,22,Full-time,Ninguna,1.2,Mercado Pago,4,146000,30,25,Medio,SR08,11.3,1,1,1,11,4,5,10.0,0,0,Curioso,8,Lunes,Mobile,Chrome,Rojo,Escorpio,X5781,8,0,0
TRAIN_01193,2024-10,Python,Universidad Partner,UTN,Diseno,La Plata,25,No trabaja,Ninguna,5.2,Transferencia,3,180000,30,3,Medio,SR11,7.0,1,0,1,11,4,5,,0,0,Upskiller,1,Sabado,Mobile,Chrome,Gris,Leo,X6673,9,0,0
TRAIN_01194,2024-09,SQL,Referido,UBA,Economia,Rosario,28,Part-time,Basica,4.4,Tarjeta credito,9,129000,25,6,Bajo,SR03,16.9,1,1,1,12,4,4,7.7,0,0,Explorer,0,Jueves,Mobile,Chrome,Naranja,Virgo,X7272,3,0,0
TRAIN_01195,2024-08,IA Generativa,Evento,UBA,Economia,GBA Sur,25,Full-time,Ninguna,0.0,Mercado Pago,6,168000,25,7,Medio,SR03,7.0,1,1,1,9,4,3,,0,0,Desempleado activo,0,Sabado,Desktop,Otro,Violeta,Tauro,X1185,3,0,1
TRAIN_01196,2025-04,Machine Learning,TikTok Ads,UTN,Otra,Rosario,26,No trabaja,Ninguna,6.7,Mercado Pago,3,243000,25,10,Medio,SR02,12.1,0,0,1,12,4,4,7.9,1,1,Upskiller,4,Jueves,Desktop,Chrome,Azul,Leo,X1118,9,0,0
TRAIN_01197,2025-04,Python,Universidad Partner,UADE,Ingenieria,GBA Sur,27,Part-time,Basica,,Mercado Pago,3,208000,15,15,Bajo,SR03,113.2,1,0,0,3,1,0,11.0,1,1,Curioso,3,Jueves,Mobile,Chrome,Rojo,Tauro,X6478,6,0,0
TRAIN_01198,2025-05,IA Generativa,Google Ads,UBA,Ingenieria,Otra,18,Freelance,Ninguna,7.5,Mercado Pago,2,182000,15,2,Medio,SR12,14.8,1,0,1,11,4,4,7.7,0,0,Upskiller,4,Martes,Mobile,Chrome,Violeta,Geminis,X2264,7,0,0
TRAIN_01199,2024-10,SQL,Instagram Ads,,Ingenieria,Cordoba,25,Full-time,,0.0,Mercado Pago,4,127000,20,7,Alto,SR07,13.5,0,1,1,7,4,2,8.7,0,0,Explorer,0,Jueves,Mobile,Safari,Azul,Capricornio,X4100,5,0,0
TRAIN_01200,2024-11,Web Dev,Instagram Ads,UTN,Cs Datos,CABA,25,No trabaja,Ninguna,8.4,Tarjeta credito,3,163000,30,28,Medio,SR02,49.7,0,0,0,6,1,3,,0,0,Curioso,2,Miercoles,Desktop,Safari,Gris,Sagitario,X6769,8,0,1
TRAIN_01201,2024-09,IA Generativa,TikTok Ads,ITBA,Otra,Otra,17,Busca trabajo,Basica,,Mercado Pago,3,182000,10,25,Medio,SR10,10.6,0,0,1,6,3,0,9.7,0,0,Upskiller,0,Lunes,Mobile,Safari,Verde,Acuario,X8770,3,0,0
TRAIN_01202,2024-09,IA Generativa,Instagram Ads,UBA,Psicologia,Cordoba,18,Busca trabajo,Basica,3.8,Tarjeta credito,3,121000,45,13,Medio,SR12,9.0,1,0,1,8,4,0,9.8,0,1,Curioso,2,Sabado,Desktop,Chrome,Verde,Cancer,X9140,7,1,1
TRAIN_01203,2025-02,Web Dev,TikTok Ads,UNLP,Diseno,GBA Oeste,19,Busca trabajo,Intermedia,10.8,Tarjeta credito,2,228000,0,19,Medio,SR02,6.0,1,0,0,11,2,2,4.1,0,0,Desempleado activo,1,Lunes,Mobile,Edge,Verde,Aries,X4740,0,0,0
TRAIN_01204,2025-05,Web Dev,Universidad Partner,Otra,Economia,CABA,19,No trabaja,Basica,10.4,Tarjeta credito,6,223000,10,12,Medio,SR02,1.6,1,1,1,8,3,2,6.7,0,1,Explorer,0,Lunes,Desktop,Chrome,Azul,Escorpio,X1577,6,0,0
TRAIN_01205,2024-09,Data Analytics,Web Organico,Otra,Administracion,CABA,19,No trabaja,Basica,12.8,Transferencia,6,187000,25,12,,SR04,396.0,1,0,0,6,3,3,7.9,0,0,Explorer,3,Sabado,Desktop,Firefox,Gris,Escorpio,X7328,1,0,1
TRAIN_01206,2024-09,Data Analytics,Google Ads,UBA,Cs Datos,Mendoza,19,Full-time,Ninguna,6.3,Tarjeta credito,6,239000,5,10,Medio,SR01,2.6,1,1,1,8,4,4,7.4,0,0,Career switcher,4,Martes,Desktop,Otro,Naranja,Geminis,X6439,1,0,0
TRAIN_01207,2024-09,Python,Evento,Universidad Austral,Ingenieria,GBA Sur,24,Busca trabajo,Ninguna,8.5,Tarjeta debito,2,189000,25,29,Alto,SR09,144.0,0,0,1,7,4,0,9.6,0,1,Explorer,0,Lunes,Desktop,Chrome,Azul,Escorpio,X9231,3,0,0
TRAIN_01208,2024-09,Python,Referido,UADE,Psicologia,GBA Sur,18,Full-time,Basica,10.6,Transferencia,1,254000,0,10,Medio,SR02,6.8,1,1,1,16,4,4,10.0,0,0,Upskiller,4,Miercoles,Mobile,Chrome,Verde,Capricornio,X8566,9,0,0
TRAIN_01209,2025-05,Data Analytics,Google Ads,UADE,Cs Datos,Otra,25,Full-time,Ninguna,8.2,Tarjeta credito,3,248000,5,10,Medio,SR06,16.8,1,0,0,10,4,3,6.8,0,0,Desempleado activo,3,Sabado,Desktop,Chrome,Azul,Virgo,X9399,3,0,0
TRAIN_01210,2024-09,Python,Instagram Ads,UADE,Diseno,GBA Norte,26,Busca trabajo,Ninguna,,Efectivo,2,236000,0,4,Medio,SR10,9.4,1,0,0,3,1,0,4.1,0,0,Career switcher,1,Viernes,Desktop,Safari,Gris,Geminis,X8343,2,1,1
TRAIN_01211,2025-05,Python,Universidad Partner,UADE,Otra,GBA Sur,18,Full-time,Ninguna,8.5,Transferencia,2,175000,20,17,Alto,SR10,7.8,0,1,1,5,3,1,,0,1,Desempleado activo,4,Lunes,Mobile,Chrome,Rojo,Acuario,X8428,4,1,1
TRAIN_01212,2025-03,Python,Instagram Ads,UBA,Otra,Rosario,21,No trabaja,Ninguna,9.3,Tarjeta credito,1,167000,35,19,Bajo,SR09,4.1,1,0,0,4,2,2,5.3,0,0,Upskiller,0,Sabado,Desktop,Safari,Gris,Cancer,X2723,0,0,0
TRAIN_01213,2024-10,Machine Learning,TikTok Ads,ITBA,Psicologia,CABA,24,Part-time,Basica,6.8,Tarjeta credito,2,331000,5,20,Medio,SR07,14.0,0,0,1,6,2,3,,0,0,Explorer,1,Viernes,Desktop,Safari,Azul,Escorpio,X9130,9,0,0
TRAIN_01214,2025-04,Python,Instagram Ads,UBA,Cs Datos,Mendoza,23,No trabaja,Basica,13.1,Mercado Pago,9,199000,20,11,Medio,SR07,10.6,1,0,1,9,4,1,8.2,0,0,Explorer,1,Martes,Desktop,Firefox,Naranja,Aries,X4141,7,0,0
TRAIN_01215,2024-08,Machine Learning,Instagram Ads,Otra,Cs Datos,La Plata,30,Full-time,,,Efectivo,6,225000,30,0,Alto,SR06,24.6,1,0,0,6,3,4,,0,1,Desempleado activo,2,Lunes,Desktop,Firefox,Naranja,Capricornio,X3100,7,0,1
TRAIN_01216,2025-02,IA Generativa,Instagram Ads,UADE,Administracion,CABA,25,Full-time,Basica,4.8,Transferencia,9,164000,20,0,Medio,SR02,37.7,0,0,0,11,2,4,9.9,0,0,Desempleado activo,3,Miercoles,Mobile,Chrome,Azul,Sagitario,X9638,5,0,1
TRAIN_01217,2024-08,IA Generativa,Referido,UBA,Diseno,Rosario,23,No trabaja,Intermedia,6.8,Tarjeta debito,4,168000,15,0,Alto,SR02,18.5,1,1,1,10,4,1,6.1,1,0,Career switcher,6,Jueves,Tablet,Chrome,Gris,Sagitario,X8662,9,0,0
TRAIN_01218,2025-02,Python,Web Organico,ITBA,Ingenieria,Rosario,29,No trabaja,Ninguna,1.9,Tarjeta debito,3,248000,0,7,Alto,SR01,3.3,1,1,1,10,4,2,8.9,0,1,Desempleado activo,3,Martes,Desktop,Chrome,Azul,Virgo,X5965,7,0,0
TRAIN_01219,2024-11,SQL,Google Ads,UBA,Ingenieria,CABA,28,No trabaja,Ninguna,12.1,Tarjeta debito,4,184000,0,8,Bajo,SR10,9.1,1,1,1,8,4,4,7.5,1,0,Career switcher,0,Martes,Mobile,Safari,Violeta,Capricornio,X4627,9,0,0
TRAIN_01220,2025-02,Machine Learning,Web Organico,UTN,Cs Datos,Cordoba,30,No trabaja,Ninguna,9.8,Tarjeta debito,6,311000,5,10,Medio,SR10,11.9,1,0,0,6,1,1,,0,1,Upskiller,4,Lunes,Desktop,Chrome,Azul,Aries,X9854,0,1,1
TRAIN_01221,2024-10,Web Dev,Evento,,Ingenieria,CABA,18,Part-time,Intermedia,11.5,Tarjeta credito,6,241000,0,17,Medio,SR05,6.2,0,1,1,10,4,4,8.4,0,0,Career switcher,2,Lunes,Mobile,Chrome,Azul,Leo,X5863,0,0,0
TRAIN_01222,2025-04,IA Generativa,Referido,ITBA,Cs Datos,CABA,19,Part-time,Basica,8.6,Mercado Pago,2,195000,0,18,Medio,SR08,7.3,1,1,1,7,4,2,6.3,0,0,Desempleado activo,0,Jueves,Mobile,Chrome,Rojo,Leo,X3330,1,0,0
TRAIN_01223,2025-04,IA Generativa,Evento,UNLP,Otra,CABA,18,Full-time,Intermedia,7.0,,2,194000,10,0,Medio,SR11,4.2,1,0,1,8,3,4,7.9,0,0,Desempleado activo,3,Miercoles,Mobile,Chrome,Violeta,Aries,X8231,1,0,0
TRAIN_01224,2025-02,Data Analytics,Web Organico,UBA,Ingenieria,La Plata,24,No trabaja,Ninguna,10.2,Transferencia,6,249000,10,17,Medio,SR09,2.2,1,0,0,7,3,1,,0,1,Curioso,2,Miercoles,Mobile,Safari,Violeta,Capricornio,X4742,2,1,1
TRAIN_01225,2024-11,Web Dev,TikTok Ads,,Diseno,Rosario,18,Part-time,Avanzada,2.0,,3,181000,30,18,Alto,SR01,18.2,0,1,0,8,1,3,,1,0,Career switcher,1,Miercoles,Mobile,Chrome,Rojo,Leo,X7327,7,1,1
TRAIN_01226,2024-08,SQL,TikTok Ads,UBA,Ingenieria,CABA,27,Part-time,Ninguna,6.8,Mercado Pago,3,132000,25,21,Alto,SR10,25.9,1,0,1,5,4,0,10.0,0,0,Curioso,0,Martes,Mobile,Edge,Azul,Cancer,X8157,9,0,0
TRAIN_01227,2025-05,SQL,Web Organico,UBA,Cs Datos,CABA,25,No trabaja,Ninguna,8.7,Tarjeta credito,9,131000,30,9,Alto,SR07,5.2,1,1,1,6,4,2,7.7,1,0,Upskiller,4,Sabado,Desktop,Chrome,Rojo,Tauro,X8086,9,0,0
TRAIN_01228,2025-04,IA Generativa,Evento,ITBA,Economia,La Plata,29,Full-time,Intermedia,2.3,Tarjeta debito,4,171000,20,8,Medio,SR08,1.8,0,1,1,10,4,3,8.4,0,0,Desempleado activo,0,Martes,Desktop,Edge,Rojo,Virgo,X4348,3,0,0
TRAIN_01229,2025-02,SQL,TikTok Ads,UBA,Cs Datos,CABA,24,Busca trabajo,Basica,5.5,Tarjeta debito,9,148000,20,20,Alto,SR02,4.9,0,0,0,6,4,4,,0,0,Curioso,3,Martes,Mobile,Chrome,Violeta,Cancer,X8485,6,0,0
TRAIN_01230,2025-04,Python,Referido,UADE,Administracion,CABA,18,Busca trabajo,Intermedia,6.5,Tarjeta credito,3,152000,30,11,Bajo,SR06,3.9,1,0,1,11,4,2,10.0,1,0,Desempleado activo,0,Viernes,Mobile,Chrome,Rojo,Virgo,X2076,0,0,0
TRAIN_01231,2024-08,Python,Google Ads,Universidad Austral,Economia,CABA,19,Freelance,Ninguna,6.0,Transferencia,4,235000,0,1,Medio,SR10,15.2,1,0,1,8,4,3,7.8,1,1,Explorer,3,Viernes,Tablet,Chrome,Violeta,Leo,X3627,0,0,0
TRAIN_01232,2024-08,Data Analytics,Referido,UBA,Psicologia,GBA Oeste,20,Part-time,Basica,5.3,Tarjeta debito,6,253000,0,26,Medio,SR10,9.5,1,0,1,10,4,3,10.0,0,0,Career switcher,4,Lunes,Desktop,Chrome,Rojo,Leo,X1453,6,0,0
TRAIN_01233,2025-04,IA Generativa,Instagram Ads,UTN,Ingenieria,CABA,19,No trabaja,Ninguna,13.0,Tarjeta debito,6,217000,5,13,,SR01,10.9,1,1,1,7,4,3,8.9,0,1,Curioso,3,Miercoles,Desktop,Safari,Verde,Aries,X7563,0,0,0
TRAIN_01234,2024-09,Machine Learning,Instagram Ads,Universidad Austral,Economia,CABA,26,Part-time,Ninguna,10.8,Efectivo,2,260000,20,17,Alto,SR09,,1,0,1,6,3,1,,0,1,Curioso,3,Sabado,Mobile,Safari,Violeta,Aries,X3401,1,0,1
TRAIN_01235,2025-02,IA Generativa,TikTok Ads,UBA,Administracion,GBA Norte,21,No trabaja,Basica,6.3,Transferencia,4,175000,20,5,Medio,SR11,1.5,1,0,1,12,4,4,9.8,0,0,Desempleado activo,2,Lunes,Mobile,Chrome,Verde,Piscis,X8366,8,0,0
TRAIN_01236,2025-03,Machine Learning,TikTok Ads,UADE,Economia,Mendoza,24,No trabaja,Ninguna,4.1,Tarjeta debito,2,222000,30,12,Alto,SR05,6.2,1,1,1,12,4,4,7.0,0,0,Desempleado activo,1,Lunes,Mobile,Chrome,Rojo,Escorpio,X6973,0,0,0
TRAIN_01237,2025-04,Machine Learning,Instagram Ads,UBA,Economia,La Plata,25,Busca trabajo,Ninguna,3.9,Tarjeta debito,3,274000,15,5,Bajo,SR12,59.3,0,0,1,9,4,1,,1,0,Desempleado activo,0,Lunes,Mobile,Safari,Verde,Acuario,X2334,3,1,1
TRAIN_01238,2024-08,Machine Learning,Universidad Partner,UADE,Ingenieria,Otra,19,Busca trabajo,Basica,8.9,Tarjeta debito,2,258000,15,19,Medio,SR12,2.7,1,1,1,11,4,4,9.0,0,0,Explorer,5,Miercoles,Desktop,Safari,Naranja,Sagitario,X8542,0,0,0
TRAIN_01239,2024-08,Machine Learning,Referido,UBA,Cs Datos,CABA,29,Part-time,Basica,7.5,Mercado Pago,3,314000,5,6,Alto,SR06,19.6,1,0,0,5,3,2,7.8,0,0,Career switcher,4,Martes,Mobile,Chrome,Violeta,Cancer,X1903,5,0,0
TRAIN_01240,2024-11,Data Analytics,Instagram Ads,UADE,Diseno,Cordoba,24,No trabaja,Basica,,Tarjeta debito,3,210000,30,18,Alto,SR04,8.9,1,0,1,10,4,0,9.1,0,1,Career switcher,3,Miercoles,Desktop,Chrome,Azul,Leo,X8021,1,0,0
TRAIN_01241,2025-04,IA Generativa,Web Organico,UADE,Cs Datos,GBA Sur,23,Freelance,,2.9,Tarjeta debito,4,178000,0,11,Medio,SR06,3.4,1,0,1,9,4,2,7.4,0,0,Explorer,0,Jueves,Mobile,Safari,Naranja,Leo,X6823,4,1,1
TRAIN_01242,2025-02,Python,Google Ads,UADE,Ingenieria,GBA Sur,22,Part-time,Basica,10.1,Efectivo,12,210000,15,6,Bajo,SR07,3.6,0,0,0,1,1,1,,0,0,Career switcher,0,Jueves,Mobile,Chrome,Gris,Virgo,X2350,1,1,1
TRAIN_01243,2025-03,Data Analytics,TikTok Ads,Otra,Ingenieria,CABA,23,Full-time,Basica,11.1,Tarjeta credito,3,171000,30,25,Alto,SR08,13.6,0,0,0,3,1,1,,0,0,Career switcher,2,Viernes,Mobile,Chrome,Violeta,Capricornio,X2650,1,1,1
TRAIN_01244,2025-04,Machine Learning,Evento,UTN,Ingenieria,Otra,26,Part-time,Basica,9.9,Tarjeta debito,12,297000,5,26,Medio,SR10,6.1,0,1,1,10,4,4,9.4,0,0,Explorer,3,Viernes,Tablet,Edge,Naranja,Acuario,X3528,9,0,0
TRAIN_01245,2025-04,Web Dev,Google Ads,Otra,Economia,GBA Norte,22,Part-time,Intermedia,6.9,Efectivo,6,194000,20,6,Medio,SR01,0.5,1,0,1,10,4,3,9.8,0,0,Career switcher,4,Miercoles,Desktop,Safari,Naranja,Leo,X6363,2,0,0
TRAIN_01246,2024-10,Data Analytics,Instagram Ads,ITBA,Psicologia,Mendoza,18,No trabaja,Avanzada,7.0,Mercado Pago,12,200000,15,17,Medio,SR01,12.5,1,0,0,6,2,2,7.9,1,0,Career switcher,5,Martes,Desktop,Chrome,Naranja,Escorpio,X7736,2,0,0
TRAIN_01247,2024-11,Data Analytics,TikTok Ads,ITBA,Diseno,Mendoza,20,Full-time,Ninguna,3.8,Tarjeta credito,3,245000,0,24,Medio,SR12,0.5,1,0,1,11,4,1,9.4,0,0,Explorer,5,Martes,Mobile,Safari,Gris,Geminis,X7172,0,0,0
TRAIN_01248,2025-02,SQL,Referido,UADE,Economia,Cordoba,23,Part-time,Ninguna,12.3,Mercado Pago,3,143000,15,16,Medio,SR10,9.0,0,1,1,8,4,1,10.0,0,0,Career switcher,4,Lunes,Desktop,Chrome,Azul,Acuario,X1196,5,0,0
TRAIN_01249,2025-05,Web Dev,Google Ads,UADE,Diseno,CABA,18,No trabaja,Intermedia,7.4,Tarjeta credito,6,226000,10,5,Alto,SR12,49.7,1,1,0,6,2,0,,0,0,Career switcher,8,Jueves,Tablet,Edge,Rojo,Sagitario,X4414,0,0,0
TRAIN_01250,2024-09,Machine Learning,Instagram Ads,UADE,Ingenieria,GBA Sur,23,Full-time,Basica,5.3,Efectivo,6,200000,30,36,Alto,SR04,0.9,1,1,1,9,4,3,,0,1,Explorer,0,Miercoles,Desktop,Firefox,Gris,Virgo,X6521,3,0,0
TRAIN_01251,2025-03,IA Generativa,Evento,UTN,Otra,GBA Oeste,18,No trabaja,Intermedia,13.4,Tarjeta debito,3,174000,20,0,Medio,SR03,4.5,1,0,0,7,3,0,6.3,1,0,Explorer,0,Martes,Mobile,Chrome,Azul,Sagitario,X3197,5,1,1
TRAIN_01252,2024-09,IA Generativa,Web Organico,Universidad Austral,Otra,CABA,27,Freelance,Basica,8.0,Tarjeta credito,6,182000,15,12,,SR04,8.5,0,0,0,3,3,4,9.1,0,1,Career switcher,0,Miercoles,Desktop,Safari,Gris,Escorpio,X5796,4,0,0
TRAIN_01253,2024-11,SQL,TikTok Ads,UBA,Diseno,Cordoba,22,Busca trabajo,Basica,6.4,Transferencia,6,180000,15,28,Alto,SR02,6.2,1,0,1,9,4,4,,1,1,Curioso,0,Sabado,Mobile,Chrome,Azul,Escorpio,X2838,8,0,1
TRAIN_01254,2025-04,Web Dev,Instagram Ads,Otra,Ingenieria,GBA Norte,18,Part-time,,3.1,Efectivo,9,220000,15,11,,SR03,16.9,1,1,0,6,3,0,,0,1,Upskiller,1,Lunes,Mobile,Edge,Gris,Escorpio,X7621,4,1,1
TRAIN_01255,2025-04,Data Analytics,Web Organico,UADE,Cs Datos,GBA Sur,25,Freelance,Basica,12.4,Tarjeta credito,4,206000,25,12,Medio,SR06,7.8,0,0,0,6,2,3,10.0,0,0,Curioso,3,Martes,Mobile,Chrome,Violeta,Leo,X7892,0,0,0
TRAIN_01256,2025-04,Python,Instagram Ads,Otra,Economia,GBA Norte,23,No trabaja,Ninguna,5.2,Transferencia,3,180000,20,22,Alto,SR01,5.2,1,0,0,4,2,2,9.4,0,0,Career switcher,3,Miercoles,Desktop,Chrome,Violeta,Leo,X8261,3,0,0
TRAIN_01257,2024-09,IA Generativa,TikTok Ads,UBA,Ingenieria,Otra,52,Busca trabajo,Intermedia,7.8,Tarjeta debito,6,166000,25,17,Medio,SR09,2.5,0,0,0,2,4,0,6.7,0,0,Desempleado activo,2,Martes,Mobile,Chrome,Verde,Geminis,X5307,6,0,0
TRAIN_01258,2024-10,Machine Learning,Instagram Ads,UNLP,Cs Datos,Rosario,27,Full-time,,,Tarjeta debito,3,254000,25,4,Medio,SR09,22.2,1,1,1,9,4,4,7.1,0,0,Career switcher,3,Sabado,Mobile,Chrome,Gris,Geminis,X3913,8,1,1
TRAIN_01259,2024-09,Python,Instagram Ads,UTN,Otra,Rosario,24,Busca trabajo,Basica,9.1,Transferencia,4,219000,5,0,Bajo,SR01,1.2,1,1,1,7,3,1,,0,0,Career switcher,6,Sabado,Desktop,Chrome,Verde,Libra,X9231,0,1,1
TRAIN_01260,2024-08,Web Dev,Web Organico,UTN,Administracion,GBA Oeste,20,No trabaja,Intermedia,6.6,Mercado Pago,9,166000,30,19,Bajo,SR02,2.5,1,0,0,3,0,2,,0,1,Explorer,6,Miercoles,Desktop,Safari,Verde,Libra,X6682,6,1,1
TRAIN_01261,2025-05,Web Dev,Web Organico,Universidad Austral,Ingenieria,La Plata,28,Full-time,Basica,6.4,Transferencia,3,259000,0,11,Alto,SR07,20.2,0,0,0,4,1,1,,0,0,Career switcher,7,Miercoles,Tablet,Chrome,Azul,Cancer,X8686,6,0,0
TRAIN_01262,2024-11,Python,Instagram Ads,UTN,Economia,Mendoza,18,Part-time,Ninguna,6.8,Tarjeta credito,3,188000,10,5,Alto,SR11,3.9,0,1,0,4,2,1,8.0,0,1,Career switcher,1,Jueves,Desktop,Firefox,Rojo,Libra,X4583,9,0,0
TRAIN_01263,2025-03,IA Generativa,Instagram Ads,ITBA,Ingenieria,Otra,48,No trabaja,Intermedia,9.1,Mercado Pago,3,145000,30,7,Alto,SR07,5.5,0,0,0,4,4,3,5.8,0,0,Curioso,0,Viernes,Mobile,Chrome,Naranja,Capricornio,X7139,9,0,0
TRAIN_01264,2024-10,Web Dev,TikTok Ads,UNLP,Administracion,Mendoza,23,Busca trabajo,Basica,16.3,Mercado Pago,9,193000,25,0,Alto,SR10,25.6,1,1,1,5,4,2,,0,0,Curioso,4,Viernes,Mobile,Otro,Rojo,Escorpio,X7509,7,0,0
TRAIN_01265,2024-09,Data Analytics,Instagram Ads,UADE,Administracion,CABA,18,Part-time,Basica,10.5,Transferencia,4,246000,5,7,Bajo,SR04,4.7,1,1,1,9,4,2,,0,1,Explorer,4,Jueves,Desktop,Safari,Violeta,Cancer,X7569,8,0,0
TRAIN_01266,2025-04,Data Analytics,Google Ads,Universidad Austral,Otra,Cordoba,19,No trabaja,Intermedia,9.0,Transferencia,3,179000,25,11,Medio,SR11,4.3,0,0,0,0,1,1,8.4,0,1,Career switcher,0,Martes,Mobile,Firefox,Naranja,Sagitario,X2895,6,0,0
TRAIN_01267,2024-10,Web Dev,Instagram Ads,Otra,Ingenieria,Cordoba,26,Part-time,Basica,1.4,,3,209000,20,15,Medio,SR02,9.8,1,0,0,3,3,2,,0,0,Explorer,0,Jueves,Desktop,Safari,Azul,Virgo,X3967,2,0,1
TRAIN_01268,2024-09,IA Generativa,Google Ads,ITBA,Ingenieria,CABA,22,Full-time,Basica,,Transferencia,3,182000,20,10,Medio,SR04,1.8,1,0,0,8,1,2,,0,0,Upskiller,3,Sabado,Desktop,Safari,Verde,Tauro,X6087,5,1,1
TRAIN_01269,2025-02,Machine Learning,Universidad Partner,UTN,Ingenieria,CABA,27,Full-time,Basica,1.4,Tarjeta credito,2,265000,15,16,Medio,SR09,9.0,1,0,0,1,0,2,,1,1,Career switcher,0,Viernes,Mobile,Chrome,Violeta,Virgo,X5626,7,1,1
TRAIN_01270,2024-10,SQL,TikTok Ads,UTN,Administracion,GBA Sur,27,Freelance,,6.5,Transferencia,6,174000,5,10,Medio,SR04,16.0,0,0,0,0,4,1,,0,0,Upskiller,2,Viernes,Desktop,Safari,Azul,Aries,X4724,6,1,1
TRAIN_01271,2024-08,IA Generativa,Google Ads,,Cs Datos,Rosario,25,Busca trabajo,Intermedia,6.2,Mercado Pago,2,233000,0,18,Medio,SR11,12.0,1,1,1,2,2,1,7.3,0,0,Career switcher,5,Lunes,Desktop,Chrome,Azul,Acuario,X7459,0,0,0
TRAIN_01272,2025-03,Data Analytics,Universidad Partner,UTN,Otra,La Plata,22,No trabaja,Ninguna,1.9,Mercado Pago,3,211000,15,18,Alto,SR08,11.8,1,0,1,4,4,1,8.2,1,0,Upskiller,3,Lunes,Mobile,Safari,Azul,Capricornio,X6782,0,0,0
TRAIN_01273,2024-10,Data Analytics,Universidad Partner,UTN,Cs Datos,Otra,24,Part-time,Ninguna,0.0,Mercado Pago,6,188000,30,33,Medio,SR04,12.3,1,0,0,9,3,2,7.5,0,0,Explorer,4,Viernes,Desktop,Chrome,Azul,Acuario,X5889,8,0,0
TRAIN_01274,2025-05,Python,Universidad Partner,UBA,Cs Datos,La Plata,23,Freelance,Ninguna,6.1,Tarjeta credito,2,180000,25,17,Alto,SR06,36.5,1,1,1,4,3,0,6.6,0,0,Desempleado activo,0,Lunes,Mobile,Chrome,Naranja,Virgo,X8677,4,0,0
TRAIN_01275,2024-09,Data Analytics,Referido,UTN,Cs Datos,CABA,19,No trabaja,Ninguna,9.5,Tarjeta credito,6,242000,10,14,Medio,SR08,77.3,1,1,1,10,4,2,3.4,0,1,Explorer,1,Jueves,Desktop,Firefox,Gris,Aries,X8733,8,0,0
TRAIN_01276,2025-02,Python,Instagram Ads,UTN,Cs Datos,GBA Norte,24,Part-time,Basica,4.6,Tarjeta credito,3,191000,15,24,Medio,SR06,2.3,1,0,0,9,2,4,5.8,0,0,Desempleado activo,3,Martes,Desktop,Chrome,Rojo,Aries,X3313,8,0,0
TRAIN_01277,2025-02,SQL,Web Organico,Universidad Austral,Otra,La Plata,18,Part-time,Ninguna,7.9,Tarjeta credito,9,157000,10,18,Bajo,SR12,30.1,1,0,1,6,4,2,,0,0,Career switcher,2,Lunes,Mobile,Chrome,Gris,Piscis,X2060,8,0,0
TRAIN_01278,2025-04,Web Dev,Instagram Ads,ITBA,Ingenieria,CABA,27,Busca trabajo,Intermedia,2.7,Tarjeta debito,3,208000,15,13,Bajo,SR01,,1,0,0,6,4,0,,0,0,Upskiller,6,Lunes,Desktop,Chrome,Verde,Virgo,X6623,1,1,1
